FLARE Header Issues Report
========================================

missing_file_path: 1808 files
missing_hash: 1808 files
missing_system_version: 1808 files
missing_updated: 1808 files

Detailed Issues:
docs\database\lupopedia\tables\lupo_department_metadata.md: missing_file_path
docs\database\lupopedia\tables\lupo_department_metadata.md: missing_hash
docs\database\lupopedia\tables\lupo_department_metadata.md: missing_system_version
docs\database\lupopedia\tables\lupo_department_metadata.md: missing_updated
docs\database\lupopedia\tables\lupo_department_roles.md: missing_file_path
docs\database\lupopedia\tables\lupo_department_roles.md: missing_hash
docs\database\lupopedia\tables\lupo_department_roles.md: missing_system_version
docs\database\lupopedia\tables\lupo_department_roles.md: missing_updated
docs\database\lupopedia\tables\lupo_dialog_channels.md: missing_file_path
docs\database\lupopedia\tables\lupo_dialog_channels.md: missing_hash
docs\database\lupopedia\tables\lupo_dialog_channels.md: missing_system_version
docs\database\lupopedia\tables\lupo_dialog_channels.md: missing_updated
docs\database\lupopedia\tables\lupo_doctrine_evolution_audit.md: missing_file_path
docs\database\lupopedia\tables\lupo_doctrine_evolution_audit.md: missing_hash
docs\database\lupopedia\tables\lupo_doctrine_evolution_audit.md: missing_system_version
docs\database\lupopedia\tables\lupo_doctrine_evolution_audit.md: missing_updated
docs\database\lupopedia\tables\lupo_document_embeddings.md: missing_file_path
docs\database\lupopedia\tables\lupo_document_embeddings.md: missing_hash
docs\database\lupopedia\tables\lupo_document_embeddings.md: missing_system_version
docs\database\lupopedia\tables\lupo_document_embeddings.md: missing_updated
docs\database\lupopedia\tables\lupo_emotional_constellations.md: missing_file_path
docs\database\lupopedia\tables\lupo_emotional_constellations.md: missing_hash
docs\database\lupopedia\tables\lupo_emotional_constellations.md: missing_system_version
docs\database\lupopedia\tables\lupo_emotional_constellations.md: missing_updated
docs\database\lupopedia\tables\lupo_emotional_frameworks.md: missing_file_path
docs\database\lupopedia\tables\lupo_emotional_frameworks.md: missing_hash
docs\database\lupopedia\tables\lupo_emotional_frameworks.md: missing_system_version
docs\database\lupopedia\tables\lupo_emotional_frameworks.md: missing_updated
docs\database\lupopedia\tables\lupo_emotional_stars.md: missing_file_path
docs\database\lupopedia\tables\lupo_emotional_stars.md: missing_hash
docs\database\lupopedia\tables\lupo_emotional_stars.md: missing_system_version
docs\database\lupopedia\tables\lupo_emotional_stars.md: missing_updated
docs\database\lupopedia\tables\lupo_emotional_translations.md: missing_file_path
docs\database\lupopedia\tables\lupo_emotional_translations.md: missing_hash
docs\database\lupopedia\tables\lupo_emotional_translations.md: missing_system_version
docs\database\lupopedia\tables\lupo_emotional_translations.md: missing_updated
docs\database\lupopedia\tables\lupo_event_log.md: missing_file_path
docs\database\lupopedia\tables\lupo_event_log.md: missing_hash
docs\database\lupopedia\tables\lupo_event_log.md: missing_system_version
docs\database\lupopedia\tables\lupo_event_log.md: missing_updated
docs\database\lupopedia\tables\lupo_event_metadata.md: missing_file_path
docs\database\lupopedia\tables\lupo_event_metadata.md: missing_hash
docs\database\lupopedia\tables\lupo_event_metadata.md: missing_system_version
docs\database\lupopedia\tables\lupo_event_metadata.md: missing_updated
docs\database\lupopedia\tables\lupo_federated_trust.md: missing_file_path
docs\database\lupopedia\tables\lupo_federated_trust.md: missing_hash
docs\database\lupopedia\tables\lupo_federated_trust.md: missing_system_version
docs\database\lupopedia\tables\lupo_federated_trust.md: missing_updated
docs\database\lupopedia\tables\lupo_federation_categories.md: missing_file_path
docs\database\lupopedia\tables\lupo_federation_categories.md: missing_hash
docs\database\lupopedia\tables\lupo_federation_categories.md: missing_system_version
docs\database\lupopedia\tables\lupo_federation_categories.md: missing_updated
docs\database\lupopedia\tables\lupo_federation_category_map.md: missing_file_path
docs\database\lupopedia\tables\lupo_federation_category_map.md: missing_hash
docs\database\lupopedia\tables\lupo_federation_category_map.md: missing_system_version
docs\database\lupopedia\tables\lupo_federation_category_map.md: missing_updated
docs\database\lupopedia\tables\lupo_gov_event_actor_edges.md: missing_file_path
docs\database\lupopedia\tables\lupo_gov_event_actor_edges.md: missing_hash
docs\database\lupopedia\tables\lupo_gov_event_actor_edges.md: missing_system_version
docs\database\lupopedia\tables\lupo_gov_event_actor_edges.md: missing_updated
docs\database\lupopedia\tables\lupo_gov_event_conflicts.md: missing_file_path
docs\database\lupopedia\tables\lupo_gov_event_conflicts.md: missing_hash
docs\database\lupopedia\tables\lupo_gov_event_conflicts.md: missing_system_version
docs\database\lupopedia\tables\lupo_gov_event_conflicts.md: missing_updated
docs\database\lupopedia\tables\lupo_gov_event_dependencies.md: missing_file_path
docs\database\lupopedia\tables\lupo_gov_event_dependencies.md: missing_hash
docs\database\lupopedia\tables\lupo_gov_event_dependencies.md: missing_system_version
docs\database\lupopedia\tables\lupo_gov_event_dependencies.md: missing_updated
docs\database\lupopedia\tables\lupo_hashtags.md: missing_file_path
docs\database\lupopedia\tables\lupo_hashtags.md: missing_hash
docs\database\lupopedia\tables\lupo_hashtags.md: missing_system_version
docs\database\lupopedia\tables\lupo_hashtags.md: missing_updated
docs\database\lupopedia\tables\lupo_hotfix_registry.md: missing_file_path
docs\database\lupopedia\tables\lupo_hotfix_registry.md: missing_hash
docs\database\lupopedia\tables\lupo_hotfix_registry.md: missing_system_version
docs\database\lupopedia\tables\lupo_hotfix_registry.md: missing_updated
docs\database\lupopedia\tables\lupo_human_history_meta.md: missing_file_path
docs\database\lupopedia\tables\lupo_human_history_meta.md: missing_hash
docs\database\lupopedia\tables\lupo_human_history_meta.md: missing_system_version
docs\database\lupopedia\tables\lupo_human_history_meta.md: missing_updated
docs\database\lupopedia\tables\lupo_kapu_restoration_paths.md: missing_file_path
docs\database\lupopedia\tables\lupo_kapu_restoration_paths.md: missing_hash
docs\database\lupopedia\tables\lupo_kapu_restoration_paths.md: missing_system_version
docs\database\lupopedia\tables\lupo_kapu_restoration_paths.md: missing_updated
docs\database\lupopedia\tables\lupo_labs_violations.md: missing_file_path
docs\database\lupopedia\tables\lupo_labs_violations.md: missing_hash
docs\database\lupopedia\tables\lupo_labs_violations.md: missing_system_version
docs\database\lupopedia\tables\lupo_labs_violations.md: missing_updated
docs\database\lupopedia\tables\lupo_legacy_content_mapping.md: missing_file_path
docs\database\lupopedia\tables\lupo_legacy_content_mapping.md: missing_hash
docs\database\lupopedia\tables\lupo_legacy_content_mapping.md: missing_system_version
docs\database\lupopedia\tables\lupo_legacy_content_mapping.md: missing_updated
docs\database\lupopedia\tables\lupo_llm_performance.md: missing_file_path
docs\database\lupopedia\tables\lupo_llm_performance.md: missing_hash
docs\database\lupopedia\tables\lupo_llm_performance.md: missing_system_version
docs\database\lupopedia\tables\lupo_llm_performance.md: missing_updated
docs\database\lupopedia\tables\lupo_memory_events.md: missing_file_path
docs\database\lupopedia\tables\lupo_memory_events.md: missing_hash
docs\database\lupopedia\tables\lupo_memory_events.md: missing_system_version
docs\database\lupopedia\tables\lupo_memory_events.md: missing_updated
docs\database\lupopedia\tables\lupo_memory_rollups.md: missing_file_path
docs\database\lupopedia\tables\lupo_memory_rollups.md: missing_hash
docs\database\lupopedia\tables\lupo_memory_rollups.md: missing_system_version
docs\database\lupopedia\tables\lupo_memory_rollups.md: missing_updated
docs\database\lupopedia\tables\lupo_meta_log_events.md: missing_file_path
docs\database\lupopedia\tables\lupo_meta_log_events.md: missing_hash
docs\database\lupopedia\tables\lupo_meta_log_events.md: missing_system_version
docs\database\lupopedia\tables\lupo_meta_log_events.md: missing_updated
docs\database\lupopedia\tables\lupo_metrics_archive_legacy.md: missing_file_path
docs\database\lupopedia\tables\lupo_metrics_archive_legacy.md: missing_hash
docs\database\lupopedia\tables\lupo_metrics_archive_legacy.md: missing_system_version
docs\database\lupopedia\tables\lupo_metrics_archive_legacy.md: missing_updated
docs\database\lupopedia\tables\lupo_modules_departments.md: missing_file_path
docs\database\lupopedia\tables\lupo_modules_departments.md: missing_hash
docs\database\lupopedia\tables\lupo_modules_departments.md: missing_system_version
docs\database\lupopedia\tables\lupo_modules_departments.md: missing_updated
docs\database\lupopedia\tables\lupo_mood_assignments.md: missing_file_path
docs\database\lupopedia\tables\lupo_mood_assignments.md: missing_hash
docs\database\lupopedia\tables\lupo_mood_assignments.md: missing_system_version
docs\database\lupopedia\tables\lupo_mood_assignments.md: missing_updated
docs\database\lupopedia\tables\lupo_mood_registry.md: missing_file_path
docs\database\lupopedia\tables\lupo_mood_registry.md: missing_hash
docs\database\lupopedia\tables\lupo_mood_registry.md: missing_system_version
docs\database\lupopedia\tables\lupo_mood_registry.md: missing_updated
docs\database\lupopedia\tables\lupo_pack_role_registry.md: missing_file_path
docs\database\lupopedia\tables\lupo_pack_role_registry.md: missing_hash
docs\database\lupopedia\tables\lupo_pack_role_registry.md: missing_system_version
docs\database\lupopedia\tables\lupo_pack_role_registry.md: missing_updated
docs\database\lupopedia\tables\lupo_reference_objects.md: missing_file_path
docs\database\lupopedia\tables\lupo_reference_objects.md: missing_hash
docs\database\lupopedia\tables\lupo_reference_objects.md: missing_system_version
docs\database\lupopedia\tables\lupo_reference_objects.md: missing_updated
docs\database\lupopedia\tables\lupo_registry_import.md: missing_file_path
docs\database\lupopedia\tables\lupo_registry_import.md: missing_hash
docs\database\lupopedia\tables\lupo_registry_import.md: missing_system_version
docs\database\lupopedia\tables\lupo_registry_import.md: missing_updated
docs\database\lupopedia\tables\lupo_registry_open.md: missing_file_path
docs\database\lupopedia\tables\lupo_registry_open.md: missing_hash
docs\database\lupopedia\tables\lupo_registry_open.md: missing_system_version
docs\database\lupopedia\tables\lupo_registry_open.md: missing_updated
docs\database\lupopedia\tables\lupo_session_recovery.md: missing_file_path
docs\database\lupopedia\tables\lupo_session_recovery.md: missing_hash
docs\database\lupopedia\tables\lupo_session_recovery.md: missing_system_version
docs\database\lupopedia\tables\lupo_session_recovery.md: missing_updated
docs\database\lupopedia\tables\lupo_system_config.md: missing_file_path
docs\database\lupopedia\tables\lupo_system_config.md: missing_hash
docs\database\lupopedia\tables\lupo_system_config.md: missing_system_version
docs\database\lupopedia\tables\lupo_system_config.md: missing_updated
docs\database\lupopedia\tables\lupo_system_events.md: missing_file_path
docs\database\lupopedia\tables\lupo_system_events.md: missing_hash
docs\database\lupopedia\tables\lupo_system_events.md: missing_system_version
docs\database\lupopedia\tables\lupo_system_events.md: missing_updated
docs\database\lupopedia\tables\lupo_task_assignments.md: missing_file_path
docs\database\lupopedia\tables\lupo_task_assignments.md: missing_hash
docs\database\lupopedia\tables\lupo_task_assignments.md: missing_system_version
docs\database\lupopedia\tables\lupo_task_assignments.md: missing_updated
docs\database\lupopedia\tables\lupo_task_dependencies.md: missing_file_path
docs\database\lupopedia\tables\lupo_task_dependencies.md: missing_hash
docs\database\lupopedia\tables\lupo_task_dependencies.md: missing_system_version
docs\database\lupopedia\tables\lupo_task_dependencies.md: missing_updated
docs\database\lupopedia\tables\lupo_task_events.md: missing_file_path
docs\database\lupopedia\tables\lupo_task_events.md: missing_hash
docs\database\lupopedia\tables\lupo_task_events.md: missing_system_version
docs\database\lupopedia\tables\lupo_task_events.md: missing_updated
docs\database\lupopedia\tables\lupo_task_priorities.md: missing_file_path
docs\database\lupopedia\tables\lupo_task_priorities.md: missing_hash
docs\database\lupopedia\tables\lupo_task_priorities.md: missing_system_version
docs\database\lupopedia\tables\lupo_task_priorities.md: missing_updated
docs\database\lupopedia\tables\lupo_task_statuses.md: missing_file_path
docs\database\lupopedia\tables\lupo_task_statuses.md: missing_hash
docs\database\lupopedia\tables\lupo_task_statuses.md: missing_system_version
docs\database\lupopedia\tables\lupo_task_statuses.md: missing_updated
docs\database\lupopedia\tables\lupo_task_types.md: missing_file_path
docs\database\lupopedia\tables\lupo_task_types.md: missing_hash
docs\database\lupopedia\tables\lupo_task_types.md: missing_system_version
docs\database\lupopedia\tables\lupo_task_types.md: missing_updated
docs\database\lupopedia\tables\lupo_temporal_coherence_snapshots.md: missing_file_path
docs\database\lupopedia\tables\lupo_temporal_coherence_snapshots.md: missing_hash
docs\database\lupopedia\tables\lupo_temporal_coherence_snapshots.md: missing_system_version
docs\database\lupopedia\tables\lupo_temporal_coherence_snapshots.md: missing_updated
docs\database\lupopedia\tables\lupo_ticket_messages.md: missing_file_path
docs\database\lupopedia\tables\lupo_ticket_messages.md: missing_hash
docs\database\lupopedia\tables\lupo_ticket_messages.md: missing_system_version
docs\database\lupopedia\tables\lupo_ticket_messages.md: missing_updated
docs\database\lupopedia\tables\lupo_world_events.md: missing_file_path
docs\database\lupopedia\tables\lupo_world_events.md: missing_hash
